id,word,mean,freq
3638,สติ,มีอยู่,26
2693,สติ,อ.สติ,12
2648,สตินฺทฺริยํ,อ.อินทรีย์คือสติ,1
6374,สตินฺทฺริยํ,อ.อินทรีย์กล่าวคือสติ,1
2822,สติปฏฺฐานา,อ.สติปัฏฐาน ท.,1
3682,สติปฏฺฐานํ,ซึ่งสติปัฏฐาน,1
2820,สติปฏฺานา,อ.สติปัฏฐาน ท.,2
3622,สติปฏฺาเน,ซึ่งสติปัฏฐาน ท.,5
2663,สติพลํ,อ.พละคือสติ,1
1455,สติมา,เป็นผู้สติ,9
2833,สติมา,เป็นผู้มีสติ,9
3606,สติมา,เป็นผู้มีสติสมบูรณ์,1
3768,สติสมฺปชญฺเน,ด้วยสติและสัมปชัญญะ,4
3224,สติสมฺโพชฺฌงฺคสฺส,แห่งสติสัมโพชฌงค์,2
3223,สติสมฺโพชฺฌงฺคํ,ซึ่งสติสัมโพชฌงค์คือสติอันเป็นองค์ประกอบแห่งปัญญาตรัสรู้อริยสัจ,2
3222,สติสมฺโพชฺฌงฺโค,อ.สติสัมโพชฌงค์,2
2847,สตึ,ซึ่งสติ,2
1170,สตฺต,เจ็ด,2
3627,สตฺต,เจ็ดปี,2
3664,สตฺต,เจ็ดเดือน,2
6574,สตฺตกฺขตฺตุปรโม,อ.บุคคลผู้เป็นพระโสดาบันท่องเที่ยวไปในมนุษย์และเทวดาจำนวน ๗ ชาติเป็นอย่างมาก,1
3321,สตฺตนิกายา,จากหมู่แห่งสัตว์,2
3291,สตฺตนิกาเย,ในหมู่แห่งสัตว์,4
2792,สตฺตมํ,อันเป็นพระสูตรลำดับที่เจ็ด,1
3220,สตฺตสุ,เจ็ดประการ,3
584,สตฺตา,อ. สัตว์ ท.,10
2810,สตฺตานํ,ของสัตว์ ท.,16
3408,สตฺตานํ,แก่สัตว์ ท.,5
1236,สตฺตาวาสา,อ. สัตตาวาส ท.,1
3678,สตฺตาหํ,เป็นเวลาตลอดเจ็ดวัน,1
2567,สตฺถหารกํ,ซึ่งการนำศาสตรามา,1
2222,สตฺถา,เป็นครูผู้สอน,3
1809,สตฺถา,เป็นศาสดา,2
2068,สตฺถา,ผู้เป็นพระศาสดา,1
2175,สตฺถา,อ.พระศาสดา,1
5986,สตฺถุสาสเน,ในพระศาสนาของพระศาสดา,3
2308,สตฺถุโน,ของพระศาสดา,1
4967,สตฺเต,ซึ่งสัตว์ ท.,8
6174,สตฺเตน,อันสัตว์โลก,1
5435,สตฺโต,อ.สัตว์,2
5504,สทตฺถํ,ยังประโยชน์ตน กล่าวคือความเป็นพระอรหันต์,2
6094,สทา,ในกาลทุกเมื่อ,1
3516,สทฺทตณฺหา,อ.สัททตัณหากล่าวคือความปรารถนาต้องการและติดใจในเสียง,3
6335,สทฺทธาตุ,อ.ธาตุกล่าวคือเสียงที่ปรากฏทางหู,1
3528,สทฺทวิจาโร,อ.สัททวิจารกล่าวคือความครุ่นคิดพิจารณาในเสียง,2
3522,สทฺทวิตกฺโก,อ.สัททวิตกกล่าวคือความตรึกนึกคิดในเสียง,2
3509,สทฺทสญฺเจตนา,อ.สัททสัญเจตนากล่าวคือความจงใจปรุงแต่งในเสียง,2
3502,สทฺทสญฺา,อ.สัททสัญญากล่าวคือความจำได้หมายรู้ในเสียง,2
3363,สทฺทา,อ.สัททารมณ์กล่าวคืออารมณ์ที่พึงรู้ได้ทางหู ท.,4
3478,สทฺทา,อ.เสียง ท.,4
5612,สทฺทายตนํ,อ.สัททายตนะ กล่าวคือสิ่งเชื่อมต่อให้เกิดจิตเจตสิกคือเสียงที่ปรากฏทางหู,5
2628,สทฺทารมฺมณํ,มีเสียงเป็นอารมณ์,1
1953,สทฺทํ,ซึ่งเสียง,7
6016,สทฺธมฺมโช,ที่เกิดโดยพระสัทธรรม,1
2073,สทฺธา,อ.ศรัทธา,1
2419,สทฺธา,เป็นผู็มีศรัทธา,1
6573,สทฺธานุสารี,อ.บุคคลผู้ปฏิบัติตามมรรคโดยมีศรัทธาเป็นประธาน มีศรัทธาเป็นเครื่องนำมา,1
3719,สทฺธาปฏิลาเภน,ด้วยการได้ศรัทธา,1
5477,สทฺธาปพฺพชิเตน,ผู้ออกบวชแล้วจิตศรัทธา,1
2660,สทฺธาพลํ,อ.พละคือศรัทธา,1
6570,สทฺธาวิมุตฺโต,อ.บุคคลผู้เห็นอริยสัจโดยการดำเนินไปด้วยศรัทธา ได้แก่ พระอริยเจ้ายกเว้นพระอรหันต์ และ ไม่ใช่ทิฏฐิปัตตบุคคล,1
4044,สทฺธาเทยฺยานิ,อันบุคคลถวายด้วยจิตศรัทธา,10
2646,สทฺธินฺทฺริยํ,อ.อินทรีย์คือศรัทธา,1
6372,สทฺธินฺทฺริยํ,อ.อินทรีย์กล่าวคือศรัทธา,1
2483,สทฺธึ,กับ,6
3857,สทฺธึ,พร้อม,4
3717,สทฺธํ,ซึ่งศรัทธาคือความมั่นใจ,1
4845,สทฺเท,ซึ่งเสียง ท.,4
3191,สทฺเท,ซึ่งเสียงกล่าวคือสัททรูปที่ได้ยินทางหู ท.,1
1990,สทฺโท,อ.เสียง,1
4473,สธโน,เป็นผู้มีทรัพย์,2
6262,สนิทสฺสนสปฺปฏิฆา,"ที่มีลักษณะเห็นได้และกระทบได้ (สนิทสฺสน = มีลักษณะเห็นได้ด้วยจักขุวิญญาณ, สปฺปฏิฆา = มีลักษณะกระทบได้เพราะเป็นรูปหยาบ)",1
6284,สนิทสฺสนา,ที่มีสภาพเห็นได้ด้วยจักขุวิญญาณ,1
5627,สนฺตติ,อ.ความเกิดขึ้นครั้งต่อๆ ไป,2
6652,สนฺตรพาหิรา,ทั้งภายในและภายนอก,1
4041,สนฺติ,มีอยู่,12
4108,สนฺติกํ,ซึ่งหมากไหว,1
2726,สนฺติเก,อยู่ในที่ใกล้,22
4852,สนฺติเก,ในที่ใกล้,3
5846,สนฺติเก,หรืออยู่ในที่ใกล้,1
1197,สนฺตุฏฐี,อ. ความสันโดษ,1
3769,สนฺตุฏฺโ,เป็นผู้สันโดษ,3
4342,สนฺตุฏฺโ,เป็นผู้สันโดษคือมีความยินดีพอใจตามที่ได้ ตามกำลังและตามความเหมาะสมแก่ฐานะของตน,2
4360,สนฺตุฏฺิยา,ด้วยความสันโดษ,1
3118,สนฺตํ,ที่มีอยู่,12
5859,สนฺทิฏฺฐิโก,เป็นสิ่งที่ผู้ศึกษาและปฏิบัติพึงเห็นได้ด้วยตนเอง,2
5085,สนฺทิฏฺิกา,ที่สามารถเห็นได้อย่างประจักษ์ชัดด้วยตนเอง,1
4552,สนฺทิฏฺิกํ,เป็นสิ่งที่สามารถเห็นได้อย่างประจักษ์ชัดด้วยตนเอง,13
4556,สนฺทิฏฺิเกหิ,อันสามารถเห็นได้อย่างประจักษ์ชัดด้วยตนเอง,12
1822,สนฺทิฏิโก,เป็นสิ่งที่ผู้ปฏิบัติจะพึงเห็นได้ด้วยตนเอง,1
3816,สนฺธาตา,เป็นผู้ประสาน,2
4068,สนฺนิธิการกปริโภคา,จากการบริโภคใช้สอยปัจจัยที่เก็บสะสมไว้,1
4058,สนฺนิธิการกปริโภคํ,ซึ่งการบริโภคใช้สอยปัจจัยที่เก็บสะสมไว้,1
3929,สนฺนิปติตา,เป็นผู้นั่งประชุมกันแล้ว,1
3904,สนฺนิปติตานํ,ผู้นั่งประชุมกันแล้ว,2
3928,สนฺนิสินฺนา,เป็นผู้นั่งแล้ว,1
3903,สนฺนิสินฺนานํ,ผู้นั่งแล้ว,2
4538,สนฺเนยฺย,พึงนวดให้จับกันเป็นก้อน,1
4355,สปตฺตภาโร,เป็นสัตว์ที่มีปีกของตนเป็นภาระ,1
6280,สปฺปจฺจยา,ที่มีปัจจัยปรุงแต่ง,1
6286,สปฺปฏิฆา,ที่มีลักษณะกระทบได้,1
4478,สปฺปฏิภยํ,อันมีภัยอันตราย,2
6502,สปฺปีติกา,ที่มีปีติ คือ เกิดพร้อมกับปีติ,1
5529,สผลา,เป็นสิ่งที่ผลอานิสงส์,1
2859,สพฺพกายปฏิสํเวที,เป็นผู้รู้อย่างแจ่มแจ้งซึ่งกายทั้งปวงคือรูปกายและนามกาย,4
6113,สพฺพกิจฺจานิ,ยังกิจทั้งปวง ท. กล่าวคือกิจในอริยสัจสี่ ได้แก่ กำหนดรู้ทุกข์ ละสมุทัย ทำให้แจ้งนิโรธ และเจริญมรรค,1
4744,สพฺพงฺคปจฺจงฺคึ,อันประกอบด้วยอวัยวะน้อยใหญ่อย่างครบถ้วน,2
1080,สพฺพตฺถ,ทั้งปวง,1
1208,สพฺพตฺถมปราชิตา,ย่อมเป็นผู้ไม่พ่ายแพ้ในข้าศึกทั้งปวง,1
6090,สพฺพธมฺมานุภาเวน,ด้วยอานุภาพของพระธรรมทั้งปวง,1
3779,สพฺพปาณภูตหิตานุกมฺปี,เป็นผู้มีจิตอนุเคราะห์ด้วยการทำสิ่งที่เป็นประโยชน์เกื้อกูลแก่เหล่าสัตว์ทั้งปวง,3
5961,สพฺพปาณีนํ,ของสัตว์ทั้งปวง ท.,3
6105,สพฺพปาปสฺส,ซึ่งบาปทั้งปวง,1
6089,สพฺพพุทธานุภาเวน,ด้วยอานุภาพของพระพุทธเจ้าทั้งปวง,1
6081,สพฺพมงฺคลํ,อ.มงคลคือสิ่งดีงามเจริญรุ่งเรืองทั้งปวง,1
6091,สพฺพสงฺฆานุภาเวน,ด้วยอานุภาพของพระสงฆ์ทั้งปวง,1
2749,สพฺพา,ทั้งปวง,3
4722,สพฺพาการสมฺปนฺโน,ที่ถึงพร้อมแล้วด้วยคุณลักษณะดีทุกประการ,2
4621,สพฺพาวตํ,ทุกๆ ส่วน,1
4526,สพฺพาวโต,ทุกๆ ส่วน,10
2332,สพฺพุปทฺทวา,อ. อุปัททวะ ท.,1
6086,สพฺพเทวตา,อ.เทวดาทั้งปวง ท.,1
6066,สพฺพโรโค,อ.โรคทั้งปวง,1
1941,สพฺพํ,ทั้งปวง,3
6173,สพฺพํ,อ.วัตถุสิ่งของทั้งปวง,1
2244,สพฺยญฺชนํ,พร้อมทั้งพยัญชนะ,2
3705,สพฺยญฺชนํ,อันถึงพร้อมด้วยพยัญชนะที่เรียบง่ายกลมกล่อมสวดสาธยายได้สะดวก,1
2506,สพฺรหฺมกํ,พร้อมทั้งพรหมโลก,2
5864,สพฺรหฺมกํ,พร้อมทั้งพรหม,1
1896,สพฺรหฺมเก,พร้อมทั้งพรหม,2
1175,สพฺเพ,ทั้งปวง,34
3443,สภาวา,อ.สภาวะ ท.,3
3293,สภาโว,อ.สภาวะ,16
3826,สมคฺคกรณึ,ที่ก่อให้เกิดความสามัคคีกัน,2
3824,สมคฺคนนฺที,เป็นผู้ชื่นชมในความสามัคคี,2
3823,สมคฺครโต,เป็นผู้ยินดีในความสามัคคี,2
3822,สมคฺคาราโม,เป็นผู้เพลิดเพลินในความสามัคคี,2
4037,สมณพฺราหฺมณา,อ.สมณะและพราหมณ์ ท.,20
1186,สมณานํ,สมณะ ท.,1
2811,สมติกฺกมาย,เพื่อการก้าวล่วง,2
5637,สมนนฺตรปจฺจโย,อ.ธรรมที่เป็นปัจจัยอุปการะเกื้อหนุนแก่ผลโดยไม่มีธรรมอื่นมาคั่นในระหว่างอย่างเป็นระเบียบดี,1
2613,สมนุคฺคาหิยมาโน,โจทอยู่,1
4274,สมนุปสฺสติ,ย่อมประสบ,3
4489,สมนุปสฺสติ,ย่อมพิจารณาเห็น,2
4495,สมนุปสฺสนฺโต,พิจารณาเห็นอยู่,10
2136,สมนุปสฺสิตุ,เพื่อจะไปตามเห็น,5
4508,สมนุปสฺสโต,พิจารณาเห็นอยู่,1
3335,สมนฺนาคตสฺส,ผู้ได้ประสบแล้ว,3
4984,สมนฺนาคตา,เป็นผู้ถึงพร้อมแล้ว,12
641,สมนฺนาคโต,ผู้ประกอบพร้อมแล้ว,11
2028,สมนฺนาคโต,เป็นผู้ประกอบพร้อมแล้ว,8
6529,สมยวิมุตฺโต,อ.บุคคลผู้ได้สมาบัติ ๘ ตามสมัย และหลุดพ้นแล้วจากอาสวะกิเลสได้บางส่วน ได้แก่ พระโสดาบัน พระสกทาคามี และพระอนาคามี ผู้ได้ฌานสมาบัติ,1
1115,สมยํ,ในสมัย,7
6550,สมสีสี,อ.บุคคลผู้สิ้นอาสวะกิเลสกับสิ้นชีวิตพร้อมกันไม่ก่อนไม่หลังกัน,1
5949,สมาคตตฺโต,มีพระองค์อันประกอบแล้ว,1
3383,สมาคโม,อ.ความสมาคมร่วมกัน,1
4349,สมาทาย,ถือเอาแล้ว,2
3759,สมาทาย,สมาทานรับเอาแล้ว,1
290,สมาทิยามิ,ย่อมสมาทาน,10
2571,สมาทเปยฺย,พึงกล่าวชักชวน,2
3613,สมาธิ,อ.สมาธิคือความตั้งมั่นดี,1
3598,สมาธิชํ,ที่เกิดจากสมาธิ,2
1623,สมาธิชํ,อันเกิดสมาธิ,1
2649,สมาธินฺทฺริยํ,อ.อินทรีย์คือสมาธิ,1
6375,สมาธินฺทฺริยํ,อ.อินทรีย์กล่าวคือสมาธิ,1
2664,สมาธิพลํ,อ.พละคือสมาธิ,1
4516,สมาธิยติ,ย่อมตั้งมั่น,1
3245,สมาธิสมฺโพชฺฌงฺคสฺส,แห่งสมาธิสัมโพชฌงค์,2
3243,สมาธิสมฺโพชฺฌงฺคํ,ซึ่งสมาธิสัมโพชฌงค์คือความตั้งมั่นดีแห่งจิตอันเป็นองค์ประกอบแห่งปัญญาตรัสรู้อริยสัจ,2
3244,สมาธิสมฺโพชฺฌงฺโค,อ.สมาธิสัมโพชฌงค์,2
2064,สมาธิสํวตฺตนิเกหิ,อันเป็นไปเพื่อสมาธิ,1
4561,สมาธิเชน,อันเกิดจากสมาธิ,4
5814,สมาปนฺนสฺส,ผู้ที่เข้าถึงฌาน คือผู้ได้สมาบัติแปด,6
2505,สมารกํ,พร้อมทั้งมาร,2
3697,สมารกํ,พร้อมทั้งมารโลก,1
1894,สมารเก,พร้อมทั้งมาร,2
3101,สมาหิตํ,ที่ตั้งมั่นอย่างแน่วแน่ด้วยอุปจารสมาธิหรืออัปปนาสมาธิ,3
3102,สมาหิตํ,ที่ตั้งมั่นอย่างแน่วแน่,3
4635,สมาหิเต,ตั้งมั่นเป็นอย่างดีแล้ว,16
3752,สมาโน,เป็นอยู่,1
6055,สมิชฺฌตุ,จงสำเร็จ,1
4429,สมิชฺฌึสุ,สำเร็จแล้ว,1
4411,สมิชฺเฌยฺยุ,พึงสำเร็จ,1
5764,สมุฏฺตา,ตั้งขึ้นพร้อมแล้ว,1
5594,สมุฏฺตํ,ตั้งขึ้นพร้อมแล้ว,1
2877,สมุทยธมฺมานุปสฺสี,เป็นผู้เห็นเนืองๆ ซึ่งธรรมคือความเกิดและเหตุที่ทำให้เกิด,9
1938,สมุทยธมฺมํ,มีความเกิดขึ้นเป็นธรรมดา,1
2883,สมุทยวยธมฺมานุปสฺสี,เป็นผู้เห็นเนืองๆ ซึ่งธรรมคือความเกิดความดับและเหตุที่ทำให้เกิดเหตุที่ทำให้ดับ,9
6352,สมุทยสจฺจํ,อ.สัจจะกล่าวคือสมุทัย,1
2588,สมุทาจเรยฺย,พึงกล่าวอวดอ้าง,1
4202,สมุทฺทกฺขายิกํ,ซึ่งคำพูดที่ไร้สาระเกี่ยวกับทะเล,1
3207,สมุทโย,อ.ความเกิดขึ้นและเหตุแห่งการเกิดขึ้น,10
1693,สมุทโย,อ.ความเกิดขึ้น,7
5762,สมุปฺปนฺนา,เกิดขึ้นพร้อมแล้ว,1
5592,สมุปฺปนฺนํ,เกิดขึ้นพร้อมแล้ว,1
2002,สมฺปกมฺปิ,สะเทือนแล้ว,1
2694,สมฺปชญฺํ,อ.สัมปชัญญะ,1
1469,สมฺปชานการี,เป็นผู้มีปกติกระทำสัมปชัญญะ,7
2930,สมฺปชานการี,เป็นผู้มีปกติกระทำกิจด้วยสัมปชัญญะ,7
4341,สมฺปชานการี,เป็นผู้มีปกติกระทำกิจด้วยสติและสัมปชัญญะ,7
1440,สมฺปชาโน,เป็นผู้มีสัมปชัญญะ,20
3578,สมฺปชาโน,เป็นผู้มีสัมปชัญญะคือไม่หลงว่ามีตัวตนสัตว์บุคคล,4
5651,สมฺปยุตฺตปจฺจโย,อ.ธรรมที่เป็นปัจจัยอุปการะเกื้อหนุนแก่ผลโดยการสัมปยุตต์ประกอบพร้อมกันอย่างดี,1
6184,สมฺปยุตฺตา,ที่สัมปยุตต์ คือ ประกอบพร้อมกันด้วยลักษณะ ๔ อย่าง ได้แก่ (๑) เอกุปฺปาท เกิดพร้อมกัน (๒) เอกนิโรธ ดับพร้อมกัน (๓) เอกาลมฺพน  รู้อารมณ์เดียวกัน (๔) เอกวตฺถุก เกิดที่เดียวกัน,3
1617,สมฺปสาทนํ,อันเป็นความผ่องใส,3
5553,สมฺปสฺสมาเนน,เมื่อพิจารณาเห็นด้วยปัญญาอยู่,3
5549,สมฺปาเทตุํ,เพื่อที่จะทำประโยชน์ทั้งฝ่ายนั้นให้สำเร็จ,1
5544,สมฺปาเทตุ,เพื่อที่จะทำประโยชน์ตนนั้นให้สำเร็จ,1
5547,สมฺปาเทตุ,เพื่อที่จะทำประโยชน์ผู้อื่นนั้นให้สำเร็จ,1
6114,สมฺปาเทถ,จงให้ถึงพร้อม,1
2003,สมฺปเวธิ,เลื่อนลั่นแล้ว,1
3273,สมฺปโยโค,อ.ความได้ประสบพบเจอ,3
1385,สมฺปโยโค,อ.ความประสบ,2
1547,สมฺผปฺปลาปา,จากการพูดเพ้อเจ้อ,3
3840,สมฺผปฺปลาปา,จากการพูดเพ้อเจ้อไร้สาระ,1
3839,สมฺผปฺปลาปํ,ซึ่งการพูดเพ้อเจ้อไร้สาระ,2
3899,สมฺพหุลานํ,จำนวนมาก,1
4150,สมฺพาหนํ,ซึ่งการเพาะกาย,1
3722,สมฺพาโธ,เป็นชีวิตที่คับแคบคือมีโอกาสในการเจริญกุศลน้อย,1
1672,สมฺภวติ,ย่อมมี,27
1669,สมฺภวนฺติ,ย่อมมี,7
6239,สมฺมตฺตนิยตา,"ที่มีสภาพเป็นความถูกต้องและให้ผลแน่นอนต่อจากจุติโดยไม่มีระหว่างคั่น (สมฺมตฺต = ความถูกต้อง, นิยตา = ให้ผลแน่นอน)",1
2737,สมฺมปฺปญฺาย,ด้วยปัญญาอันชอบ,5
5409,สมฺมปฺปญฺาย,ด้วยปัญญาอันถูกต้อง กล่าวคือวิปัสสนาปัญญาและมัคคปัญญา,2
4576,สมฺมา,โดยถูกต้องเหมาะสม,1
1657,สมฺมากมฺมนฺโต,การกระทำชอบ,4
3550,สมฺมากมฺมนฺโต,อ.สัมมากัมมันตะคือการกระทำโดยถูกต้อง,3
1658,สมฺมากมฺมนฺโต,อ.การกระทำชอบ,1
3547,สมฺมาทิฏฺิ,อ.สัมมาทิฏฐิคือความเห็นถูกต้อง,3
5009,สมฺมาทิฏฺิกมฺมสมาทานา,เป็นผู้มีกรรมอันตนทำแล้วด้วยความเห็นถูกเป็นมูลฐาน,2
5008,สมฺมาทิฏฺิกา,เป็นผู้มีความเห็นถูก,2
2655,สมฺมาทิฏฺ,อ.สัมมาทิฏฐิ,2
1759,สมฺมาทิฏิ,ความเห็นชอบ,5
4217,สมฺมาปฏิปนฺโน,เป็นผู้ปฏิบัติถูกต้อง,1
1661,สมฺมาวาจา,วาจาชอบ,4
3549,สมฺมาวาจา,อ.สัมมาวาจาคือการกล่าวโดยถูกต้อง,3
1662,สมฺมาวาจา,อ.วาจาชอบ,1
1368,สมฺมาวายาโม,ความเพียรชอบ,4
3552,สมฺมาวายาโม,อ.สัมมาวายามะคือความเพียรพยายามโดยถูกต้อง,3
1569,สมฺมาวายาโม,อ.ความเพียรชอบ,1
2657,สมฺมาวายาโม,อ.สัมมาวายามะ,1
1660,สมฺมาสงฺกปฺโป,ความดำริชอบ,5
3548,สมฺมาสงฺกปฺโป,อ.สัมมาสังกัปปะคือความดำริถูกต้อง,3
2656,สมฺมาสงฺกปฺโป,อ.สัมมาสังกัปปะ,1
1369,สมฺมาสติ,ความระลึกชอบ,4
3553,สมฺมาสติ,อ.สัมมาสติคือการระลึกโดยถูกต้อง,3
1600,สมฺมาสติ,อ.ความระลึกชอบ,1
2658,สมฺมาสติ,อ.สัมมาสติ,1
1524,สมฺมาสมาธิ,ความตั้งมั่นชอบ,4
3554,สมฺมาสมาธิ,อ.สัมมาสมาธิคือความตั้งมั่นดีโดยถูกต้อง,3
1601,สมฺมาสมาธิ,อ.ความตั้งมั่นชอบ,1
2659,สมฺมาสมาธิ,อ.สัมมาสมาธิ,1
2273,สมฺมาสมฺพุทฺธสฺส,ตรัสรู้ชอบได้โดยพระองค์เอง,10
2417,สมฺมาสมฺพุทฺธํ,ตรัสรู้ชอบได้โดยพระองค์เอง,1
3915,สมฺมาสมฺพุทฺเธน,ผู้ตรัสรู้ธรรมทั้งปวงโดยถูกต้องและด้วยพระองค์เอง,2
1817,สมฺมาสมฺพุทฺโธ,เป็นผู้ตรัสรู้ชอบได้โดยพระองค์เอง,4
2262,สมฺมาสมฺพุทฺโธ,ตรัสรู้ชอบได้โดยพระองค์เอง,3
3690,สมฺมาสมฺพุทฺโธ,เป็นผู้ตรัสรู้ธรรมทั้งปวงโดยถูกต้องและด้วยพระองค์เอง,1
6561,สมฺมาสมฺพุทฺโธ,อ.บุคคลผู้ตรัสรู้สัจจะทั้งหลายโดยถูกต้องด้วยพระองค์เอง และบรรลุความเป็นสัพพัญญูในธรรมนั้น ถึงความเป็นผู้ชำนาญในธรรมทั้งหลาย ทรงตั้งพระศาสนาได้,1
1888,สมฺมาสมฺโพธึ,ซึ่งสัมมาสัมโพธิ,2
1560,สมฺมาอาชีเวน,ด้วยการเลี้ยงชีวิตชอบ,2
1663,สมฺมาอาชีโว,การเลี้ยงชีวิตชอบ,4
3551,สมฺมาอาชีโว,อ.สัมมาอาชีวะคือการเลี้ยงชีพโดยถูกต้อง,3
1664,สมฺมาอาชีโว,อ.การเลี้ยงชีวิตชอบ,1
1474,สมฺมิญฺชิเต,ในการคู้เข้า,2
2934,สมฺมิญฺชิเต,ในการคู้มือหรือเท้าเข้ามา,1
5520,สมฺมุขีภูโต,เป็นผู้ประทับอยู่ต่อหน้าแล้ว,1
2344,สมฺโพธคามี,เป็นไปเพื่อความรู้พร้อม,1
5289,สมฺโพธา,แต่การตรัสรู้,1
1353,สมฺโพธาย,เพื่อความตรัสรู้,3
1790,สมฺโพธิปรายโน,เป็นผู้จะบรรลุเป็นพระอรหันต์ในภายหน้า,2
1960,สมเณน,อันสมณะ,3
2619,สมเย,ในสมัย,3
2478,สมเยน,ในสมัย,7
2491,สมโณ,อ.พระสมณะ,37
6147,สมโณ,ผู้ชื่อว่าสมณะ,1
2695,สมโถ,อ.สมถะ,1
3028,สมํสโลหิตํ,มีเนื้อและเลือดติดอยู่,1
4184,สยนกถํ,ซึ่งคำพูดที่ไร้สาระเกี่ยวกับที่นอน,1
4063,สยนสนฺนิธึ,ซึ่งการเก็บสะสมที่นอน,1
6161,สยนาสนํ,อ.ที่นอนและที่นั่ง,1
2916,สยาโน,เมื่อนอนอยู่,1
2917,สยาโน,เป็นผู้นอนอยู่,1
2232,สยํ,เอง,1
2511,สยํ,ด้วยพระองค์เอง,1
3700,สยํ,ด้วยตนเอง,1
1192,สรณคมนํ,อ. การถึงสรณะ,2
6520,สรณา,ที่เกิดพร้อมกับกิเลสมีราคะเป็นต้น อันเบียดเบียนบีบคั้นทำให้สัตว์ทั้งหลายร้องไห้,1
1288,สรณํ,เป็นสรณะ,18
6031,สรณํ,เป็นสรณะ กล่าวคือ เป็นเครื่องกำจัดทุกข์ภัยอันตรายจากอบาย จากทุจริต และจากกิเลส,9
5979,สรณํ,อ.สรณะ,3
3080,สราคํ,ที่ประกอบด้วยราคะ,6
3001,สรีรํ,ซึ่งซากศพ,9
5973,สรีรํ,ซึ่งสรีระ,3
5482,สรีเร,ในสรีระร่างกาย,1
4111,สลากหตฺถํ,ซึ่งการกำทาย,1
6500,สวิจารา,ที่มีวิจาร คือ เกิดพร้อมกับวิจาร,1
3590,สวิจารํ,อันประกอบไปด้วยวิจาร,2
1612,สวิจารํ,ที่มีวิจาร,1
6204,สวิตกฺกสวิจารา,"ที่มีวิตกและมีทั้งวิจาร (สวิตกฺก = มีวิตก, สวิจารา = มีวิจาร)",1
6498,สวิตกฺกา,ที่มีวิตก คือ เกิดพร้อมกับวิตก,1
3589,สวิตกฺกํ,อันประกอบไปด้วยวิตก,2
1611,สวิตกฺกํ,ที่มีวิตก,1
6582,สสงฺขารปรินิพฺพายี,อ.พระอนาคามีผู้ทำอริยมรรคให้เกิดโดยใช้ความพยายามมาก จึงได้บรรลุเป็นพระอรหันต์,1
4630,สสีสํ,รวมทั้งศีรษะ,1
1901,สสฺสมณพฺราหฺมณิยา,พร้อมทั้งสมณะและพราหมณ์,2
2229,สสฺสมณพฺราหฺมณึ,พร้อมทั้งสมณพราหมณ์,1
2508,สสฺสมณพฺราหฺมณึ,พร้อมทั้งสมณะและพราหมณ์,1
5865,สสฺสมณพฺราหฺมณึ,พร้อมทั้งสมณะพราหมณ์,1
6100,สห,พร้อมกับ,3
5638,สหชาตปจฺจโย,อ.ธรรมที่เป็นปัจจัยอุปการะเกื้อหนุนโดยการเกิดพร้อมกัน,1
3821,สหิตานํ,ผู้ที่มีความสามัคคีกัน,2
4219,สหิตํ,เป็นคำพูดที่สละสลวย มีประโยชน์และมีเหตุผล,1
5274,สฬายตนนิโรธา,เพราะความดับแห่งสฬายตนะ,3
1714,สฬายตนนิโรธา,เพราะความดับสฬายตนะ,1
5273,สฬายตนนิโรโธ,อ.ความดับแห่งสฬายตนะ,4
1713,สฬายตนนิโรโธ,อ.ความดับสฬายตนะ,1
1678,สฬายตนปจฺจยา,เพราะสฬายตนะเป็นปัจจัย,6
1676,สฬายตนํ,อ.สฬายตนะ,9
5205,สฬายตนํ,อ.สฬายตนะ คืออายตนะหก,5
5328,สฬายตเน,ครั้นเมื่อสฬายตนะ,2
4143,สอุตฺตรจฺฉทํ,ซึ่งเครื่องลาดที่มีผ้าสีแดงขึงเป็นเพดานไว้ด้านบน,1
6518,สอุตฺตรา,ที่ยังมีสภาวธรรมอื่นที่ยิ่งกว่าตน,1
3096,สอุตฺตรํ,ที่ยังมีจิตอื่นเหนือกว่า,3
3099,สอุตฺตรํ,ที่ยังมีจิตอื่นเหนือกว่ากล่าวคือกามาวจรจิต,3
5530,สอุทฺรยา,เป็นสิ่งที่มีกำไรเพิ่ม,1
4938,สอุทฺเทสํ,พร้อมทั้งชื่อและโคตร,2
791,สา,นั้น,23
4937,สาการํ,พร้อมทั้งลักษณะอาการ,2
6039,สาครํ,ยังมหาสมุทรสาคร,1
3472,สาตรูปํ,เป็นสาตรูป,113
3468,สาตรูปํ,เป็นสาตรูปกล่าวคือสภาวะที่ทำให้เกิดความพอใจ,9
3463,สาตรูปํ,อ.สภาวะที่ทำให้เกิดความพอใจ,2
2243,สาตฺถํ,พร้อมทั้งอรรถ,1
3704,สาตฺถํ,อันถึงพร้อมด้วยอรรถะคือความหมายที่ลึกซึ้ง,1
5857,สาตฺถํ,พร้อมทั้งอรรถะ,1
2520,สาธุ,เป็นการดีแท้,1
1514,สาธุกํ,ให้ดี,4
3847,สาปเทสํ,อันมีหลักฐานอ้างอิงแสดงที่มาชัดเจนไม่เลื่อนลอย,2
5199,สามญฺผลสุตฺตํ,อ.พระสูตรที่แสดงถึงผลแห่งความเป็นสมณะ,1
5084,สามญฺผลา,กว่าประโยชน์ของความเป็นสมณะ,1
